,BORO,PRECINCT,STATISTICAL_MURDER_FLAG,Latitude,Longitude,Lon_Lat,datetime,year,month,day,day_of_week_name
22340,BROOKLYN,75,False,40.71294510200005,-73.79518349799997,POINT (-73.79518349799997 40.71294510200005),2020-09-24 16:45:00+00:00,2020,9,16:45:00,Thursday
22341,BRONX,49,False,40.81882329700005,-73.94123775899999,POINT (-73.94123775899999 40.818823297000044),2020-10-12 18:25:00+00:00,2020,10,18:25:00,Monday
22342,MANHATTAN,32,False,40.81300852900005,-73.95654576899994,POINT (-73.95654576899994 40.81300852900005),2020-11-01 13:08:00+00:00,2020,11,13:08:00,Sunday
22343,BROOKLYN,70,False,40.83119531600005,-73.91327951999993,POINT (-73.91327951999993 40.83119531600005),2020-08-06 22:48:00+00:00,2020,8,22:48:00,Thursday
22344,QUEENS,101,False,40.81537620200004,-73.94177548299997,POINT (-73.94177548299997 40.81537620200004),2020-11-05 21:52:00+00:00,2020,11,21:52:00,Thursday
22345,QUEENS,105,False,40.61220639800007,-73.90495950599995,POINT (-73.90495950599995 40.61220639800007),2020-11-12 01:30:00+00:00,2020,11,01:30:00,Thursday
22346,BRONX,41,False,40.69729310000002,-73.79444901099998,POINT (-73.79444901099998 40.69729310000002),2020-12-16 02:55:00+00:00,2020,12,02:55:00,Wednesday
22347,QUEENS,113,False,40.75498603100005,-73.94074543699998,POINT (-73.94074543699998 40.754986031000044),2020-06-01 14:33:00+00:00,2020,6,14:33:00,Monday
22348,BROOKLYN,69,False,40.82036969600006,-73.93813284599996,POINT (-73.93813284599996 40.82036969600006),2020-06-27 00:35:00+00:00,2020,6,00:35:00,Saturday
22349,MANHATTAN,25,True,40.81027545200004,-73.92562154799998,POINT (-73.92562154799998 40.81027545200004),2020-05-10 22:03:00+00:00,2020,5,22:03:00,Sunday
22350,BROOKLYN,67,False,40.80855767700007,-73.95235475399994,POINT (-73.95235475399994 40.808557677000074),2020-10-20 19:04:00+00:00,2020,10,19:04:00,Tuesday
22351,BRONX,41,False,40.70676502500004,-73.79275705599997,POINT (-73.79275705599997 40.70676502500004),2020-07-03 01:26:00+00:00,2020,7,01:26:00,Friday
22352,QUEENS,113,False,40.80855767700007,-73.95235475399994,POINT (-73.95235475399994 40.808557677000074),2020-11-05 13:19:00+00:00,2020,11,13:19:00,Thursday
22353,BROOKLYN,88,False,40.66969237500008,-73.91074262999997,POINT (-73.91074262999997 40.669692375000075),2020-01-02 21:12:00+00:00,2020,1,21:12:00,Thursday
22354,QUEENS,113,False,40.63684959100004,-73.89596004099997,POINT (-73.89596004099997 40.636849591000036),2020-07-11 20:12:00+00:00,2020,7,20:12:00,Saturday
22355,BRONX,48,False,40.63279800500004,-74.16521970799994,POINT (-74.16521970799994 40.63279800500004),2020-01-23 19:47:00+00:00,2020,1,19:47:00,Thursday
22356,QUEENS,113,True,40.75365562900004,-73.81306545699994,POINT (-73.81306545699994 40.753655629000036),2020-01-21 11:38:00+00:00,2020,1,11:38:00,Tuesday
22357,BRONX,41,False,40.59596336300007,-73.77107818399996,POINT (-73.77107818399996 40.59596336300007),2020-08-22 01:05:00+00:00,2020,8,01:05:00,Saturday
22358,BROOKLYN,73,False,40.85708206200008,-73.90135250799993,POINT (-73.90135250799993 40.85708206200008),2020-08-22 22:25:00+00:00,2020,8,22:25:00,Saturday
22359,BRONX,50,False,40.78621722200006,-73.94380515399996,POINT (-73.94380515399996 40.78621722200006),2020-02-01 05:09:00+00:00,2020,2,05:09:00,Saturday
22360,BROOKLYN,73,False,40.80543660600006,-73.93992029899994,POINT (-73.93992029899994 40.80543660600006),2020-07-31 15:50:00+00:00,2020,7,15:50:00,Friday
22361,BRONX,40,False,40.653630717000055,-73.96168068299994,POINT (-73.96168068299994 40.653630717000055),2020-10-15 18:50:00+00:00,2020,10,18:50:00,Thursday
22362,MANHATTAN,32,False,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007),2020-04-25 00:55:00+00:00,2020,4,00:55:00,Saturday
22363,QUEENS,113,False,40.69645001400005,-73.94360673699998,POINT (-73.94360673699998 40.69645001400006),2020-08-03 21:35:00+00:00,2020,8,21:35:00,Monday
22364,BRONX,47,False,40.57916262500004,-74.00037223199998,POINT (-74.00037223199998 40.57916262500004),2020-09-30 15:03:00+00:00,2020,9,15:03:00,Wednesday
22365,MANHATTAN,5,False,40.838689661000046,-73.91880635699994,POINT (-73.91880635699994 40.838689661000046),2020-06-01 00:30:00+00:00,2020,6,00:30:00,Monday
22366,MANHATTAN,22,False,40.810398494000026,-73.92489531099994,POINT (-73.92489531099994 40.810398494000026),2020-06-27 00:45:00+00:00,2020,6,00:45:00,Saturday
22367,BRONX,46,False,40.67472664100006,-73.94112317399998,POINT (-73.94112317399998 40.67472664100006),2020-05-31 05:06:00+00:00,2020,5,05:06:00,Sunday
22368,BROOKLYN,73,False,40.63279800500004,-74.16521970799994,POINT (-74.16521970799994 40.63279800500004),2020-06-26 20:40:00+00:00,2020,6,20:40:00,Friday
22369,QUEENS,101,False,40.83750814100006,-73.90292466999993,POINT (-73.90292466999993 40.83750814100006),2020-10-23 00:20:00+00:00,2020,10,00:20:00,Friday
22370,QUEENS,103,False,40.81390337400006,-73.95671859099998,POINT (-73.95671859099998 40.81390337400006),2020-05-16 00:50:00+00:00,2020,5,00:50:00,Saturday
22371,STATEN ISLAND,120,False,40.81882329700005,-73.94123775899999,POINT (-73.94123775899999 40.818823297000044),2020-07-13 02:55:00+00:00,2020,7,02:55:00,Monday
22372,BROOKLYN,71,False,40.656622611000046,-73.90498993699998,POINT (-73.90498993699998 40.656622611000046),2020-08-19 00:55:00+00:00,2020,8,00:55:00,Wednesday
22373,BRONX,44,False,40.79792604000005,-73.96384775399997,POINT (-73.96384775399997 40.79792604000005),2020-07-05 20:01:00+00:00,2020,7,20:01:00,Sunday
22374,BRONX,40,False,40.63807818300006,-74.13184274799994,POINT (-74.13184274799994 40.63807818300006),2020-08-03 20:12:00+00:00,2020,8,20:12:00,Monday
22375,BRONX,48,False,40.82414626900004,-73.89294648299993,POINT (-73.89294648299993 40.824146269000046),2020-08-10 23:30:00+00:00,2020,8,23:30:00,Monday
22376,QUEENS,114,True,40.668299021000045,-73.95467545799994,POINT (-73.95467545799994 40.668299021000045),2020-08-09 03:24:00+00:00,2020,8,03:24:00,Sunday
22377,BROOKLYN,90,False,40.66920019900005,-73.90964022299994,POINT (-73.90964022299994 40.66920019900005),2020-03-08 04:51:00+00:00,2020,3,04:51:00,Sunday
22378,QUEENS,105,False,40.78450736500002,-73.97548255699996,POINT (-73.97548255699996 40.784507365000024),2020-12-22 23:40:00+00:00,2020,12,23:40:00,Tuesday
22379,BROOKLYN,73,False,40.685509910000064,-73.75267385499995,POINT (-73.75267385499995 40.68550991000007),2020-07-13 23:05:00+00:00,2020,7,23:05:00,Monday
22380,BROOKLYN,67,False,40.677928044000055,-73.92835772799998,POINT (-73.92835772799998 40.677928044000055),2020-05-25 10:09:00+00:00,2020,5,10:09:00,Monday
22381,BRONX,40,False,40.64148945800008,-73.93991657099998,POINT (-73.93991657099998 40.64148945800008),2020-09-12 02:15:00+00:00,2020,9,02:15:00,Saturday
22382,BRONX,46,False,40.88907795500006,-73.86444348399993,POINT (-73.86444348399993 40.88907795500006),2020-06-24 22:46:00+00:00,2020,6,22:46:00,Wednesday
22383,BRONX,42,True,40.63906463700005,-73.89904089399994,POINT (-73.89904089399994 40.63906463700005),2020-08-28 20:58:00+00:00,2020,8,20:58:00,Friday
22384,QUEENS,115,False,40.67551445000004,-73.90115961199997,POINT (-73.90115961199997 40.67551445000004),2020-10-27 02:13:00+00:00,2020,10,02:13:00,Tuesday
22385,BROOKLYN,90,False,40.60990012500002,-73.92237286099999,POINT (-73.92237286099999 40.60990012500002),2020-12-27 01:47:00+00:00,2020,12,01:47:00,Sunday
22386,QUEENS,101,False,40.59211702600004,-73.98436031899996,POINT (-73.98436031899996 40.59211702600004),2020-07-11 20:00:00+00:00,2020,7,20:00:00,Saturday
22387,BROOKLYN,69,False,40.83395277900007,-73.87613414899994,POINT (-73.87613414899994 40.83395277900007),2020-06-27 02:50:00+00:00,2020,6,02:50:00,Saturday
22388,QUEENS,103,False,40.70370700800004,-73.94325796599996,POINT (-73.94325796599996 40.70370700800004),2020-07-07 15:55:00+00:00,2020,7,15:55:00,Tuesday
22389,BROOKLYN,75,False,40.81157523500008,-73.94272166899998,POINT (-73.94272166899998 40.81157523500008),2020-06-21 10:28:00+00:00,2020,6,10:28:00,Sunday
22390,BROOKLYN,70,False,40.64085528000004,-73.95820727299997,POINT (-73.95820727299997 40.64085528000004),2020-08-19 15:53:00+00:00,2020,8,15:53:00,Wednesday
22391,BROOKLYN,79,False,40.81371024600002,-73.923182807,POINT (-73.923182807 40.81371024600002),2020-05-15 21:49:00+00:00,2020,5,21:49:00,Friday
22392,BROOKLYN,81,True,40.80812776100004,-73.92360827799997,POINT (-73.92360827799997 40.80812776100004),2020-09-28 21:27:00+00:00,2020,9,21:27:00,Monday
22393,BROOKLYN,75,False,40.66116459600005,-73.90758581299998,POINT (-73.90758581299998 40.66116459600005),2020-08-27 03:00:00+00:00,2020,8,03:00:00,Thursday
22394,BROOKLYN,70,False,40.66742829300006,-73.93125275899997,POINT (-73.93125275899997 40.66742829300006),2020-12-07 20:11:00+00:00,2020,12,20:11:00,Monday
22395,BROOKLYN,77,False,40.602194868000026,-73.74910400599998,POINT (-73.74910400599998 40.602194868000026),2020-10-06 20:14:00+00:00,2020,10,20:14:00,Tuesday
22396,QUEENS,102,False,40.86433129700004,-73.86637753399998,POINT (-73.86637753399998 40.86433129700004),2020-01-14 16:57:00+00:00,2020,1,16:57:00,Tuesday
22397,BROOKLYN,77,False,40.81144646400003,-73.91618440899998,POINT (-73.916184409 40.81144646400003),2020-07-12 21:11:00+00:00,2020,7,21:11:00,Sunday
22398,BROOKLYN,73,False,40.79829254700008,-73.94082246699998,POINT (-73.94082246699998 40.79829254700008),2020-05-26 01:38:00+00:00,2020,5,01:38:00,Tuesday
22399,BROOKLYN,77,False,40.65900650700007,-73.92555592899998,POINT (-73.92555592899998 40.65900650700008),2020-06-04 12:15:00+00:00,2020,6,12:15:00,Thursday
22400,BROOKLYN,79,False,40.68876866300008,-73.79802345099995,POINT (-73.79802345099995 40.688768663000076),2020-06-20 00:58:00+00:00,2020,6,00:58:00,Saturday
22401,BRONX,46,False,40.670366460000025,-73.91284696199995,POINT (-73.91284696199995 40.670366460000025),2020-12-09 15:23:00+00:00,2020,12,15:23:00,Wednesday
22402,BRONX,46,False,40.86600470600007,-73.87043794899995,POINT (-73.87043794899995 40.86600470600007),2020-06-25 23:20:00+00:00,2020,6,23:20:00,Thursday
22403,BROOKLYN,77,True,40.66888137200005,-73.94920301999997,POINT (-73.94920301999997 40.668881372000044),2020-10-27 22:00:00+00:00,2020,10,22:00:00,Tuesday
22404,BRONX,48,False,40.68033280500004,-73.93842499899995,POINT (-73.93842499899995 40.68033280500004),2020-11-03 21:20:00+00:00,2020,11,21:20:00,Tuesday
22405,MANHATTAN,32,False,40.84500927900008,-73.87947849199998,POINT (-73.87947849199998 40.845009279000074),2020-07-28 22:19:00+00:00,2020,7,22:19:00,Tuesday
22406,MANHATTAN,26,False,40.65492390100008,-73.93751861299995,POINT (-73.93751861299995 40.65492390100008),2020-09-02 02:55:00+00:00,2020,9,02:55:00,Wednesday
22407,BRONX,40,False,40.675727746000064,-73.92149590099996,POINT (-73.92149590099996 40.675727746000064),2020-08-03 20:12:00+00:00,2020,8,20:12:00,Monday
22408,BRONX,42,False,40.66048172400008,-73.88129685699994,POINT (-73.88129685699994 40.66048172400008),2020-08-31 01:33:00+00:00,2020,8,01:33:00,Monday
22409,BROOKLYN,67,False,40.697224498000026,-73.97661096599995,POINT (-73.97661096599995 40.697224498000026),2020-06-30 21:45:00+00:00,2020,6,21:45:00,Tuesday
22410,QUEENS,105,False,40.67576991200008,-73.91516161399994,POINT (-73.91516161399994 40.675769912000085),2020-10-15 12:42:00+00:00,2020,10,12:42:00,Thursday
22411,BROOKLYN,73,False,40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055),2020-06-21 04:19:00+00:00,2020,6,04:19:00,Sunday
22412,MANHATTAN,34,True,40.86436863500006,-73.86544107799993,POINT (-73.86544107799993 40.86436863500006),2020-01-20 04:50:00+00:00,2020,1,04:50:00,Monday
22413,STATEN ISLAND,122,False,40.65576388400007,-73.89900480999995,POINT (-73.89900480999995 40.65576388400007),2020-06-15 12:51:00+00:00,2020,6,12:51:00,Monday
22414,BROOKLYN,67,False,40.678349679000064,-73.75438047699998,POINT (-73.75438047699998 40.678349679000064),2020-11-20 20:17:00+00:00,2020,11,20:17:00,Friday
22415,QUEENS,113,False,40.83593960600007,-73.88646598899999,POINT (-73.88646598899999 40.83593960600007),2020-02-17 23:56:00+00:00,2020,2,23:56:00,Monday
22416,QUEENS,100,True,40.69383823400005,-73.75814952599995,POINT (-73.75814952599995 40.69383823400005),2020-05-14 01:03:00+00:00,2020,5,01:03:00,Thursday
22417,BROOKLYN,63,True,40.77445548600008,-73.93256480499997,POINT (-73.93256480499997 40.77445548600008),2020-02-11 18:07:00+00:00,2020,2,18:07:00,Tuesday
22418,BROOKLYN,76,True,40.63422794300004,-74.12122819799998,POINT (-74.12122819799998 40.63422794300004),2020-06-01 17:50:00+00:00,2020,6,17:50:00,Monday
22419,QUEENS,113,False,40.69882728300007,-73.938819047,POINT (-73.938819047 40.69882728300007),2020-07-21 01:35:00+00:00,2020,7,01:35:00,Tuesday
22420,BROOKLYN,63,False,40.66081511600004,-73.90992190699995,POINT (-73.90992190699995 40.66081511600004),2020-10-17 15:00:00+00:00,2020,10,15:00:00,Saturday
22421,BRONX,47,False,40.69641100300004,-73.94242752399998,POINT (-73.94242752399998 40.69641100300004),2020-08-23 02:21:00+00:00,2020,8,02:21:00,Sunday
22422,BRONX,42,False,40.67423304000005,-73.93199920199999,POINT (-73.93199920199999 40.67423304000005),2020-04-11 23:00:00+00:00,2020,4,23:00:00,Saturday
22424,BROOKLYN,73,False,40.67109684000008,-73.90620940099996,POINT (-73.90620940099997 40.671096840000075),2020-08-13 07:30:00+00:00,2020,8,07:30:00,Thursday
22425,MANHATTAN,19,False,40.69831250200008,-73.95314759599995,POINT (-73.95314759599995 40.69831250200008),2020-06-30 23:20:00+00:00,2020,6,23:20:00,Tuesday
22426,BRONX,43,False,40.67527963700008,-73.92046175999997,POINT (-73.92046175999997 40.67527963700008),2020-10-05 23:05:00+00:00,2020,10,23:05:00,Monday
22427,BROOKLYN,75,False,40.830543869000046,-73.91570143399997,POINT (-73.91570143399997 40.830543869000046),2020-06-19 16:13:00+00:00,2020,6,16:13:00,Friday
22428,BROOKLYN,79,False,40.83342426000007,-73.90000715499998,POINT (-73.90000715499998 40.83342426000007),2020-11-17 14:29:00+00:00,2020,11,14:29:00,Tuesday
22429,MANHATTAN,25,False,40.65226240300007,-73.76050942399996,POINT (-73.76050942399996 40.652262403000066),2020-12-07 19:43:00+00:00,2020,12,19:43:00,Monday
22430,MANHATTAN,28,False,40.81539093100001,-73.90932613399998,POINT (-73.90932613399998 40.81539093100001),2020-08-14 23:10:00+00:00,2020,8,23:10:00,Friday
22431,BRONX,44,False,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008),2020-04-10 04:39:00+00:00,2020,4,04:39:00,Friday
22432,BROOKLYN,77,False,40.59097663400007,-73.78561280299994,POINT (-73.78561280299994 40.59097663400007),2020-11-09 20:09:00+00:00,2020,11,20:09:00,Monday
22433,QUEENS,103,False,40.64833956800004,-73.89937641499995,POINT (-73.89937641499995 40.64833956800004),2020-10-03 23:55:00+00:00,2020,10,23:55:00,Saturday
22434,MANHATTAN,34,False,40.74691420200002,-73.86370418799999,POINT (-73.863704188 40.74691420200002),2020-07-11 12:38:00+00:00,2020,7,12:38:00,Saturday
22435,MANHATTAN,5,False,40.66493844700005,-73.91439319999995,POINT (-73.91439319999996 40.66493844700005),2020-12-03 21:36:00+00:00,2020,12,21:36:00,Thursday
22436,MANHATTAN,13,False,40.66397507700003,-73.87795286599999,POINT (-73.877952866 40.66397507700003),2020-06-26 00:30:00+00:00,2020,6,00:30:00,Friday
22437,BROOKLYN,81,False,40.63584491100005,-74.165090337,POINT (-74.165090337 40.63584491100005),2020-08-01 10:30:00+00:00,2020,8,10:30:00,Saturday
22438,QUEENS,106,False,40.743124599000055,-73.95606807299998,POINT (-73.95606807299998 40.743124599000055),2020-06-23 19:16:00+00:00,2020,6,19:16:00,Tuesday
22439,BRONX,52,False,40.63018538100005,-73.973676658,POINT (-73.973676658 40.63018538100005),2020-12-08 16:35:00+00:00,2020,12,16:35:00,Tuesday
22440,BRONX,40,False,40.64633820900008,-74.01083732399997,POINT (-74.01083732399997 40.64633820900008),2020-07-01 02:35:00+00:00,2020,7,02:35:00,Wednesday
22441,BROOKLYN,70,False,40.66333419100005,-73.90911470699997,POINT (-73.90911470699997 40.66333419100005),2020-05-29 20:55:00+00:00,2020,5,20:55:00,Friday
22442,MANHATTAN,32,False,40.685988905000045,-73.80479256499996,POINT (-73.80479256499996 40.685988905000045),2020-07-05 00:54:00+00:00,2020,7,00:54:00,Sunday
22443,QUEENS,101,False,40.67013835000005,-73.90892519399995,POINT (-73.90892519399995 40.67013835000005),2020-02-27 00:38:00+00:00,2020,2,00:38:00,Thursday
22444,BROOKLYN,75,True,40.61003550200007,-73.75358735299993,POINT (-73.75358735299993 40.610035502000066),2020-07-26 18:38:00+00:00,2020,7,18:38:00,Sunday
22445,BRONX,42,True,40.88390766400005,-73.84950730499997,POINT (-73.84950730499997 40.88390766400005),2020-10-12 18:37:00+00:00,2020,10,18:37:00,Monday
22446,BROOKLYN,75,False,40.65690638000007,-73.88509115599999,POINT (-73.88509115599999 40.65690638000007),2020-07-26 18:38:00+00:00,2020,7,18:38:00,Sunday
22447,MANHATTAN,24,True,40.70323833200007,-73.78107890399998,POINT (-73.78107890399998 40.70323833200007),2020-07-09 03:22:00+00:00,2020,7,03:22:00,Thursday
22448,QUEENS,110,False,40.84092133700005,-73.90474842099997,POINT (-73.90474842099997 40.84092133700005),2020-10-16 23:13:00+00:00,2020,10,23:13:00,Friday
22449,BROOKLYN,75,False,40.863813486000026,-73.89073873399997,POINT (-73.89073873399997 40.863813486000026),2020-08-02 05:30:00+00:00,2020,8,05:30:00,Sunday
22450,QUEENS,114,False,40.88907795500006,-73.86444348399993,POINT (-73.86444348399993 40.88907795500006),2020-06-23 23:38:00+00:00,2020,6,23:38:00,Tuesday
22451,QUEENS,100,True,40.59646293100008,-73.77246640899993,POINT (-73.77246640899993 40.59646293100008),2020-05-14 01:03:00+00:00,2020,5,01:03:00,Thursday
22452,QUEENS,100,False,40.70704747500002,-73.79261190399995,POINT (-73.79261190399995 40.70704747500002),2020-03-07 03:00:00+00:00,2020,3,03:00:00,Saturday
22453,BRONX,44,False,40.69281900500005,-73.93886062099993,POINT (-73.93886062099993 40.69281900500005),2020-06-22 01:05:00+00:00,2020,6,01:05:00,Monday
22454,BROOKLYN,94,False,40.85731010600006,-73.89240146599997,POINT (-73.89240146599997 40.85731010600006),2020-08-02 01:30:00+00:00,2020,8,01:30:00,Sunday
22455,BRONX,48,True,40.72993936400008,-73.81043314199997,POINT (-73.81043314199997 40.729939364000074),2020-07-26 05:43:00+00:00,2020,7,05:43:00,Sunday
22456,QUEENS,105,True,40.695782146000056,-73.79066712199995,POINT (-73.79066712199995 40.695782146000056),2020-08-22 19:40:00+00:00,2020,8,19:40:00,Saturday
22457,BRONX,40,False,40.79241150500008,-73.97242796299997,POINT (-73.97242796299997 40.792411505000075),2020-07-10 20:10:00+00:00,2020,7,20:10:00,Friday
22458,BRONX,43,False,40.65608178600007,-73.91922321999994,POINT (-73.91922321999994 40.65608178600007),2020-08-09 05:07:00+00:00,2020,8,05:07:00,Sunday
22459,BROOKLYN,76,True,40.64165977700002,-73.90377530899997,POINT (-73.90377530899997 40.64165977700002),2020-05-26 15:51:00+00:00,2020,5,15:51:00,Tuesday
22460,BRONX,42,False,40.70392265500004,-73.940895417,POINT (-73.940895417 40.703922655000035),2020-12-27 15:09:00+00:00,2020,12,15:09:00,Sunday
22461,MANHATTAN,7,False,40.75086299700007,-73.94544468299993,POINT (-73.94544468299993 40.75086299700007),2020-06-18 03:42:00+00:00,2020,6,03:42:00,Thursday
22462,BRONX,46,False,40.83732351100008,-73.91983075699994,POINT (-73.91983075699994 40.83732351100008),2020-12-13 14:15:00+00:00,2020,12,14:15:00,Sunday
22463,BRONX,47,False,40.69780743000007,-73.91859925999995,POINT (-73.91859925999995 40.69780743000007),2020-09-17 00:19:00+00:00,2020,9,00:19:00,Thursday
22464,MANHATTAN,32,False,40.88672068300008,-73.81528439199997,POINT (-73.81528439199997 40.88672068300008),2020-08-03 23:53:00+00:00,2020,8,23:53:00,Monday
22465,BROOKLYN,73,False,40.69993211100008,-73.75065122099994,POINT (-73.75065122099994 40.699932111000074),2020-08-06 22:45:00+00:00,2020,8,22:45:00,Thursday
22466,BRONX,48,False,40.57758741600002,-73.97633607099993,POINT (-73.97633607099993 40.57758741600002),2020-11-03 00:07:00+00:00,2020,11,00:07:00,Tuesday
22467,BROOKLYN,83,False,40.67577061900005,-73.75876302999995,POINT (-73.75876302999995 40.67577061900005),2020-06-18 22:30:00+00:00,2020,6,22:30:00,Thursday
